[-0.19569601, 0.10091588, -0.13584054, -0.029001093, 0.11885922, 0.0090744728, -0.020277044, -0.018012537, 0.026354205, 0.022731196, 0.024985142, 0.0071152546, -0.024189744, -0.019546799, -0.0090343505, 0.012906267, -0.0021676251, -0.00070284324, 0.0019409364, -0.0040319939, 0.00029820797, 0.0053020245, 0.0013587663, -0.0019682397, -0.0020972895, 0.00053860946, 0.0038518382, -0.0029467614, 0.0021638919, -0.0058846073, -0.0012050518, 0.0061130994, -0.0011475331, -0.003531486, 0.0039462978, 0.002328967, -0.0022728348, -0.0023206542, -0.0010433451, -0.0011340698, -2.0559886e-05, 0.00023810446, -0.00079247472, -0.00054505415, -0.0011439464, -0.0014696944, -0.0014882522, 0.0040724869, -0.00029759933, 0.00026093086, 0.0033184153, -0.0041607576, -0.0012537498, 0.00013938974, 0.0018532482, -0.0015399903, -0.0051146043, -0.00085124437, 0.0078500975, -0.0015211863, -0.0012476299, 0.0038518899, -0.0037577157, -0.0087800808, -0.00057760387, 0.0005807713, 0.0002040204, 0.0011947943, 0.0024234452, -0.00048574861, -0.0029006447, 0.0054519121, -6.6653476e-05, -0.0010370569, -0.0047886577, -0.0010194003, -0.0011832567, -0.00052758591, 0.003257792, -0.0018796509, 0.0017037846, 0.0029646992, 0.0017967313, 0.0012067839, -0.00015819787, 5.8635433e-05, 0.024541579, 0.0010508214, -0.00085563108, 0.0019183048, -0.00086280407, -0.0021608819, 0.0016201939, -0.0024907163, 0.00067972939, -0.001240567, 0.00226059, -0.0039225677, -0.0009744183, 0.0037947558;
  -0.032194354, 0.21354781, -0.11525162, -0.044306569, 0.049847271, -0.0027659275, 0.0018829044, -0.00029344932, -0.02605319, -0.004645234, -0.022265747, 0.054217447, -0.050977845, -0.00028119533, -0.00061486778, -0.008384807, 0.011133568, 0.002637641, -0.0085072313, -0.006019461, 0.00758556, 0.023609184, 0.0047184615, -0.00081723713, 0.00048800904, -0.002957742, 0.0016904185, -0.0024074486, -0.0022261583, -0.005922474, 0.0048853457, 0.0027627195, 0.0073505519, -0.0050860797, -0.0086656222, -0.0018777982, 0.0044878745, -0.0015154865, -0.00549027, -0.0011169374, 0.0034359021, -0.0011853952, 0.00061057101, -0.00055578601, 0.0045171464, 0.00322349, 0.0025613033, 0.0087485295, 0.0018257586, -0.0077487645, 0.0034484696, -0.0024582534, -0.0033549629, 0.0051911701, 0.0019135368, -0.0011242614, -0.002610052, -0.0024373892, -0.0033619814, -0.0036305203, 0.0025150124, -0.0024598038, -0.0034766698, 0.0041774674, -0.0032096589, -0.00056477491, 0.00061064569, -0.00034498656, 0.0060934015, 0.00094030611, 0.0022915874, -0.0001870144, 0.00025987712, -0.0057072719, -0.00084808987, -0.002291081, -0.0027057931, -0.0036379474, -0.00054612558, 0.00032438224, -0.0020413501, -0.003165999, 0.00059435068, -0.0030571029, -0.0026707316, 0.0005715873, -0.00065414736, -0.0010451778, -9.595848e-05, -0.0040560523, -0.00067549141, -0.0037005579, 0.0051172976, -0.001942032, 0.00046952744, -0.0010132872, -0.0021298521, -0.0021280635, 0.003236555, 0.0067910152;
  -0.25304675, -0.038256694, 0.19736688, 0.042488426, 0.063341759, 0.003022694, -0.015040199, -0.0041063796, 0.0033414802, 0.033474348, -0.012899153, 0.02657784, -0.024766181, 0.0043384624, 0.0046506082, -0.015619749, 0.0096736429, -0.00031309223, -0.0083039925, -0.0028849074, 0.0015574048, 0.017852111, 0.0057318276, 0.00091417023, -0.0096358461, 0.0010368774, -2.6257641e-05, -0.00032791137, 0.012493485, -0.0079499474, 0.0028899168, 0.001566329, -0.0033179638, 0.0072424361, 0.0010461177, 0.0078610983, -0.00035456938, 0.0014037035, 0.0081022177, 0.011892617, -0.00086416141, -0.015190968, -0.0038850368, 0.004343986, -0.0043538986, 0.0055901506, -0.0046490505, -0.0044694371, -0.0023553155, -0.0042019556, -0.001043412, 0.015922127, -0.00087835785, -0.0092712846, -0.0010460748, 2.0832804e-06, -0.0037573013, -0.001399918, 2.3973453e-05, 0.0035964912, 0.0011058422, -0.0016223182, -0.00015896621, 0.0037500078, -0.00063689816, -0.0017360267, 0.00080163707, -0.0027815877, 0.0013183544, 0.0020236485, 0.0014442877, -0.0034629197, -0.0012049514, 0.0010903298, 0.0020896196, -0.0020303987, -0.00084017735, -0.0024965836, -0.0027440656, 0.0013515248, -0.0039602406, -0.0019496717, 0.0004159724, 0.00081172626, 0.0015945102, -0.00076693983, -0.0015962347, 0.0026843965, -0.0033956817, -0.0014222095, -0.0028231938, -0.002677582, -0.0016741956, 0.00030579977, 0.0016386806, 0.00058081065, 0.0025254667, -0.0019203868, -0.0021526294, -0.0045471452;
  -0.0034743701, 0.24583291, -0.1639806, 0.019710694, 0.047276601, 0.01010462, -0.013050921, -0.0038638765, -0.078306198, 0.025173414, -0.03206823, 0.048722766, -0.042738535, -0.02518259, 0.002022688, -0.016953992, 0.01006877, -0.0028089609, -0.0086860275, 0.0028629361, 0.0051138629, 0.020083282, 0.0028889417, 0.0039932975, -0.011257697, -0.0042673578, 0.0022185361, -0.00090402085, 0.0080321636, -0.013029161, 0.0035837204, 0.0056789946, -0.00078540528, -0.00046159493, -0.0038487439, 0.00070334604, 0.0049246578, 0.0047451048, -0.0024480443, 0.00067673944, 0.00098355894, -0.010571883, -0.006368998, -0.0011047851, 0.0024130377, 0.00022384613, 0.0013427403, 0.00048083381, 0.0060558524, -0.001669963, -0.0049036597, -0.0029727647, -0.0023292957, 0.005321919, -0.0035766293, 0.000677843, 0.0068922332, -0.0031583521, -0.0055032326, 0.00085633004, -0.00092684961, 0.00072788092, -0.0018285926, -0.001112882, -0.0029448515, 0.0010718771, 6.3054475e-05, -0.00191618, 0.004303881, -0.00019049989, -0.0061373264, 0.00094926462, 0.0036903624, -0.00043817062, 0.0015729538, -0.0063753752, 0.0024983012, 0.0018108187, 2.2914006e-05, 0.0077270144, 0.0071768989, -0.0016082871, -0.00080136227, -0.0015057239, -0.0031188084, 0.0017251923, -0.0028059769, 0.0047938363, 0.0031258762, -0.0021758354, 0.00023024346, 0.0026128972, -0.0026342755, -0.00043914455, 0.0030504721, 0.0032480615, 0.0034320222, 0.0056949458, -0.00088305958, 0.0013073036;
  -0.21652907, 0.0019005055, 0.10646602, 0.147331, 0.1262873, -0.0061824583, 0.016642548, -0.0030316999, -0.012750112, 0.041893069, 0.010968497, -0.0033175803, -0.01484665, 0.0018029558, -0.00060982758, -0.0066937078, -0.0062232818, -0.0070948726, -0.020209024, -0.00010591857, -0.0039369632, -0.0057525742, 0.0078124874, -0.0004278791, -0.0011478638, 0.014870174, 0.0094671762, -0.0099260472, -0.0025961997, 0.0024917736, 0.00063228019, -0.00056276174, 0.0019800656, -0.003058769, -0.0036592425, 0.011675722, 0.00075944955, -0.0085060252, 0.013897372, -0.0010506493, -0.0134053, -0.0021721208, -0.0015193652, 0.0085217888, 0.0025134294, 0.0013253356, -0.0030335912, -0.0029626237, -0.0018086331, 0.0025996247, -0.0029049823, 0.0015464042, 0.00065096287, -0.002839321, -0.009031089, 0.01473048, 0.0065558311, -0.0012548664, -0.0049921465, 0.001724896, -3.3568507e-05, 0.00093676307, -0.0013355931, -0.0014804624, -0.0037646068, -0.00086519029, 0.00049393071, 0.0016123627, 0.0020577998, -0.00042181887, -0.0016709616, -0.0032422731, -0.001179214, 0.00070863735, -0.00030589427, -0.0024489155, -0.0026434807, 0.00083579635, 0.00032900649, -0.0029028964, 0.0022007374, 0.0014122791, -0.0044455468, -0.0013820344, -0.00050633476, -0.00074350671, -0.003736462, 0.0046571158, 0.0010067932, 0.00026442, -0.00037875611, 0.0034793557, -0.0038054755, -0.0020846413, 6.8474292e-05, -0.001083942, 1.650386e-05, 0.0035090793, 0.00057903741, -0.0035361394;
  -0.30052075, -0.10157452, -0.045303408, 0.01059735, 0.11094875, 0.0078059528, -0.0010526972, -0.024993684, -0.014473151, 0.028174328, -0.032111619, 0.029855506, -0.045312334, -0.020368436, -0.0022530009, -0.0028270076, -0.012684635, -0.0074835103, 0.0021236036, 0.011954488, -0.0049041016, 0.0045514773, 0.0015524211, -0.00022714454, -0.0061735092, 0.00092628424, 0.0021033958, -0.0033401297, -0.00037120737, -2.5928326e-05, -0.0023556557, 0.00092067244, 0.0031780235, -0.0020304539, 0.0025014379, 0.0058636302, -0.0039072265, -0.0056812423, 0.0018662589, -0.0013786838, 0.0015870661, 0.0019873057, -0.012859678, -0.004859814, 0.0039854152, -0.001699842, 0.0024131699, 0.0028907713, 0.0020247279, 0.001172917, -0.0040487438, -0.0052067414, -0.00029173156, -0.00018299467, -0.0013944228, -0.0012151123, -0.001318241, -0.00089344702, -0.0023379426, -0.0026325546, 0.00016145819, 0.0031017149, 0.00088077836, 0.0014420858, 0.00055707269, 0.0053818813, 0.0010777961, 0.00054738135, 0.00088990375, -0.00060847512, 0.0041416613, -0.0012760224, -0.00030343112, -0.00034096782, -0.0029230018, -0.0016040304, 0.0037443824, 0.0016421094, -0.00023042323, 0.0021953441, 0.0023324469, -0.0010832049, 0.00095463701, 0.00068879535, 0.00061754201, -0.00099448476, 0.00062552997, 0.00026084849, 0.0033320156, 0.0015449931, 0.0002057575, -0.00056344166, -0.0004620899, -0.0017495104, -0.0015582255, -0.00022029357, 0.00032793783, -0.001845498, -0.0020481711, 0.0016037422;
  -0.24979584, -0.0077450075, 0.15775514, -0.034448124, 0.083855487, -0.0048699975, -0.021199606, -0.0036155949, 0.01882224, 0.041061342, 0.0030643747, -0.024519775, 0.03472976, -0.02397332, 0.0039686649, -0.0084062461, 0.0060792277, 0.0011099023, -0.0095908744, -0.00023656215, 0.013230928, 0.021976627, 0.014041755, 0.0009860734, -0.0019015335, 0.0050662844, -0.00017568872, -0.0016217644, 0.0014148115, 0.002877098, -0.0034001574, -0.0020569775, -6.4824861e-05, 0.00031766377, -0.0018489263, 0.0048131691, -0.006170623, -0.005415021, 0.0035949969, -0.0001415681, 0.0011161541, -0.0027346883, 0.00043214281, -0.00095229875, 0.0032213354, -0.0030831583, -0.0050560748, -0.0025488476, -0.001756016, 0.00016594191, 0.0004108604, 0.00081643858, -0.0036546343, -0.0040665986, -0.00012487828, -0.0011046425, 0.0069549726, -0.00022806389, -0.0024429362, -0.00032194267, 0.00011058179, 0.0043633445, 0.00087244401, 0.00065011531, -0.0013823855, 0.0028000523, 0.006839884, -0.0007328256, 0.010818699, -0.00015663891, 0.0041953325, 0.0002717454, -0.001840129, -0.0017972571, 0.00077980832, -0.00017417628, -0.0015214947, -0.0024761634, 0.0014489337, 0.0022412061, 0.0020625691, 0.00055649324, -0.00065924245, -0.0014317186, -0.0010869699, -0.00082483486, -0.0032954789, 0.0033994627, -0.0019967121, 0.003758874, 0.00069822988, 0.0063821627, -0.0049172193, 0.001880675, 0.0010683793, 0.0016246903, 0.0015735035, 0.0013667694, 0.0030485664, 0.0018509631;
  -0.037463542, 0.20158754, -0.012971141, 0.046415042, 0.12306108, 0.0021882546, -0.0033513219, -0.015608032, 0.025575548, 0.03504391, -0.0065392773, 0.017296357, -0.036273491, 0.020444484, 0.008841211, -0.020433506, 0.0084081683, -0.010810141, -0.0099016456, 0.013239007, -0.0046139518, 0.017559921, 0.00069944694, 0.0068957056, -0.0083571775, 0.0015952218, 0.0024474375, -0.0025667283, -0.002819377, 0.0064703883, 0.0057451283, 0.0021653413, 0.0035706442, -0.0021679553, 0.00061296806, 0.0029952705, -0.006611682, -0.0030431107, -0.0019597984, 0.0064805746, 0.016880807, -0.0022893345, -0.0070043951, -0.012612344, 0.010973898, -0.0088616386, 0.0055559766, -0.0016902623, 0.00097651541, 0.0028805071, -0.001569381, 0.0044880477, 0.0056429948, -0.0022473801, 0.0051882518, 0.0057581207, 0.001508052, -0.0010205642, -0.0013101078, -0.0019192948, -0.015492057, -0.0066798218, -0.004866418, -0.0017892426, 0.0018214764, -0.0069376696, 0.0054880343, 0.0030203655, -6.3613807e-05, -0.0010129242, -0.0025335595, 0.0017945587, 0.0034729354, -0.00014303575, -0.0038748316, -0.0031796261, 0.0042143371, -0.0026790933, -0.0050250385, 0.040527727, 0.0067256237, 0.0010324464, 0.00057676079, 0.0019691358, -0.0039689769, 0.00063984602, -0.0025629683, -0.0014695543, 0.009083692, 0.0014422261, 0.0012596346, 0.0037690443, -0.0026757841, -0.0028407644, 0.00017320836, 0.00081054872, -0.0071574314, -0.0047600074, -0.0021587545, 0.00031080551;
  -0.25229046, 0.030697076, 0.0062120981, -0.0065109315, 0.16711053, 0.0033442597, -0.01241737, -0.025461998, 0.031325143, 0.025984434, -0.0048274971, -0.011966897, -0.0091318525, 0.011479972, -2.5076695e-05, 0.0025412091, -0.008457521, -0.0052091242, -0.0065027094, 0.0078611262, -0.00098048756, -0.0026649903, 0.0016326602, 0.0045344518, -0.0017626659, 0.0049580811, 0.0037443251, -0.0077817151, -0.013926677, 0.00857329, 0.0035453723, 0.001847903, 0.001111282, -0.0048998808, 0.0023012883, 0.011498042, 0.00022893047, 0.00019262249, 0.0039129672, 0.00027372024, 0.0059691225, -0.0066984715, -0.0008391731, -0.0011592584, 0.0039008346, 0.004698901, 0.0056913127, -0.0010497682, -0.0027065827, -0.00077169377, 0.00046177831, 0.0054471088, -0.0016197534, -0.002517262, 0.00097292947, -0.00077495177, 0.00058840011, -0.0023080644, -0.0042851437, -0.0012534537, 0.0042495732, -0.0010046833, -0.0028465018, 0.0015222005, -0.0014600308, 0.0015932688, 0.00097156042, -0.0018432657, 0.003808537, -0.00033762382, 0.0029859173, -0.0045229751, 0.0021900591, -0.0043416158, -0.00038008523, -0.0080215111, -0.00049339083, -0.0029414876, -0.0007910885, 0.0064717783, 0.00264271, -0.0044265622, -0.00089981355, -0.0033982883, -0.00051210832, 0.00029436778, -0.0015970018, -0.0030159238, 0.0017381061, -0.00079519249, -0.00019955366, -0.00046396579, 0.0036751844, -0.00086779235, 0.0038447103, -0.00080992654, -0.0031492084, 0.002599014, 0.0022854295, 0.0017857348;
  -0.041595902, 0.19601753, -0.047894865, -0.025262021, 0.053754784, -0.010333052, 0.013194134, 0.0074197613, -0.029194741, 0.015352002, -0.01025787, 0.046826277, -0.032991543, -0.025153041, 0.0015208129, -0.015811078, 0.018512204, 0.0010669815, -0.00638961, -0.0062575298, 0.0064510573, 0.019814288, 0.0031914294, -0.0026701384, 0.001565929, 0.00040356326, 0.010926211, 0.0004286519, -0.0060297311, 0.00083800236, -0.0007162682, 0.002772531, -0.0023794784, 0.0013767343, -0.0006019235, 0.0015134513, 0.00021183562, 0.00030749958, 0.00064088544, -0.0014972114, -0.0026491203, -0.010651736, -0.00095594389, 0.0039468026, 0.00079238159, -0.0066656163, -0.0046216194, 0.0050560785, 0.0050490024, -0.0078659318, -0.0018335154, -0.00091450172, -0.0025562535, -0.0058007198, -0.0019383514, -0.00063627935, -0.00014583911, -0.00089748052, -0.0014674765, -0.0021931531, 0.00030744789, 0.00065941922, 0.0018714929, 0.0010384363, 0.001166612, 0.0077374168, -0.00073224021, -0.00069753808, 0.0012594124, -0.002920215, 0.0054362933, -0.00042390489, -0.0018300698, 0.003073575, -0.00071790855, 0.0012865254, 0.001798413, 0.0014121239, 0.0014836765, 0.00091940956, 0.00053404894, 0.0024953696, 0.00034960257, 0.00091970019, 0.0051056766, -0.0004867838, 0.0020142086, 0.0018366382, -0.0029569776, -0.0017779234, -0.0011242268, -0.0013245998, -0.0014995617, -0.00015781306, 0.0015732278, 0.00041554132, 0.0013531527, -0.0024192883, -0.00055423536, 0.00045437628;
